	text	created_at	id	user_screen_name	user_location	user_time_zone	coordinates	retweeted	in_reply_to_status_id	"in_reply_to_user_id""With Genetically Modified Crops"	" We Can Reclaim Unfarmable Fields the Size of France https://t.co/KInAnuqKe7 #sustainability #science #GMOs"""	4/26/17 17:21	8.57283E+17	TheHappyTalent	Unnamed: 14	Unnamed: 15	Unnamed: 16	FALSERT @LatifahAB_: #تقنيات_حيويه_يشاركون2 genetically modified plants https://t.co/PlcUKG3v10	2017-04-26 19:11:03	857311075058032640	ALHANOOFAK5	saudi,Alshrgya	Unnamed: 22	Unnamed: 23	False	Unnamed: 25	Unnamed: 26
610	"RT @NonGMOProject @USDA will create plan for mandatory disclosure of #GMOs by 2018 but companies will not have to comply by then 
"	2017-04-26 16:24:57	857269275756724224	TrairL	Edmonton, Alberta			False																			
611	"RT @UNL_CropWatch Rebecca Rupp shares some interesting talking points Im ProGMO and Heres Why  via @NatGeo 
"	2017-04-26 16:24:15	857269099755442179	UNLExtension	Lincoln, NE			False																			
612	"RT @connie_fisk Do you seek out nonGMO garden seeds and transplants I hope you dont pay extra for them because most dont have a GMO ve
"	2017-04-26 16:24:08	857269071276118020	UNLExtension	Lincoln, NE			False																			
613	"RT @VirginiaInCal CONSUMERS BEWARE   #Nestle is tricking U into buying unlabeled GMOs
Boycott all Nestle products ie #Tombstone 4 blocki
"	2017-04-26 16:23:57	857269025784639488	09072021		Central Time (US & Canada)		False																			
614	"RT @VirginiaInCal CONSUMERS BEWARE   #Nestle is tricking U into buying unlabeled GMOs
Boycott all Nestle products ie #Tombstone 4 blocki
"	2017-04-26 16:23:40	857268953411756032	kavn	Here, Now	Pacific Time (US & Canada)		False																			
615	"@POTUS why are signing in orders to make GMO foods get rid of GMO amp chemical food ONLY area that needs regulation SMH #realmom #realfood
"	2017-04-26 16:23:06	857268810507800576	masondixonpro	Nashville,TN	Central Time (US & Canada)		False		8.22215679726e+17																	
616	"#ScientificStudy GMOs are dangerous to human health #GMO #NoGMOs #BuyOrganic #MonsantoTribunal #StopPoisoningUs 
"	2017-04-26 16:23:00	857268784616194048	debrajoy	Santa Cruz, CA	Pacific Time (US & Canada)		False																			
617	"RT @kierobar GMO Answers is  funded by BIG AG amp BIG Pharma  Monsanto Dow DuPont Bayer Syngenta etc 
"	2017-04-26 16:22:57	857268772750606338	kavn	Here, Now	Pacific Time (US & Canada)		False																			
618	"Niti Aayog backs local GM crop policy  Reuters  
"	2017-04-26 16:22:46	857268726181253121	_PlanetRanbir				False																			
619	"@think4urself8 @daniel_kurz @Brainman365 @Hexecutioner404 @Bwana86 @Cameron18518337 @CatholicTrust Your Tweets read 
"	2017-04-26 16:22:29	857268656564293633	IgnoramussnTL	u.k			False	8.57268042426e+17	7.39759821915e+17																	
620	"#NationalPretzelDay check out #burger  #uptonsnaturals #protein no #cholesterol #transFats #gmo #hello #LOVELIFE  
"	2017-04-26 16:21:56	857268519355994112	TRIGGASSOULMATE	beyond ur imagination, SUPREME	Mountain Time (US & Canada)		False																			
621	"Niti Aayog backs local GM crop policy
 Reuters  #TopNews #India
"	2017-04-26 16:21:22	857268374904164352	AcheDinAaneWale	New Delhi, India			False																			
622	"RT @EyLin1103 @KDramaReyna @sam_tingswong @PBG_SummerShine @kimchifangirl @ParkBoGumIsMine @KimcheeAddict @limbaga_joanna @iamMariaJerus08
"	2017-04-26 16:21:19	857268363554209792	TuanMarkue				False																			
623	"RT @KimcheeAddict @PBG_SummerShine @kimchifangirl @ParkBoGumIsMine @sam_tingswong @limbaga_joanna @iamMariaJerus08 @Enchantress017 @EyLin1
"	2017-04-26 16:21:18	857268356113588224	TuanMarkue				False																			
624	"@JohnHard3 Fabulous link ty this details the folly of substantial equivalent using select nutrients etc as #gmo 
"	2017-04-26 16:21:08	857268316238381056	PamelaDrew	New York City	Eastern Time (US & Canada)		False	8.57145792029e+17	589286587.0																	
625	"#BernieSanders
Lioness free #education 4her cubs
coz #GMO kills #Insurance #Bills #WallStreetVultures like i 
"	2017-04-26 16:20:33	857268171371233281	mikloshvanEgan	New York State			False																			
626	"RT @connie_fisk Worried about genetically modified #GMO kiwifruit figs amp berries Dont be  they dont exist So dont pay more for t
"	2017-04-26 16:20:26	857268140463575041	UNLExtension	Lincoln, NE			False																			
627	"@sam_tingswong @KimcheeAddict @AkoCNormie @PBG_SummerShine @binasyhurie @kimchifangirl @ParkBoGumIsMine 
"	2017-04-26 16:20:09	857268067964866562	EyLin1103	Philippines			False	8.57267387737e+17	8.08035555192e+17																	
628	"RT @NonGMOProject Ready to pledge to #gonongmo Weve got stacks of tasty recipes to jumpstart your #nongmochallenge 
"	2017-04-26 16:20:04	857268048050442241	amgourmetfoods	Toronto, Ontario	Atlantic Time (Canada)		False																			
629	"That new anime bear char is a genetically engineered everything i like anime design and i hate it
"	2017-04-26 16:19:51	857267993952366592	PuggishRogue				False																			
630	"RT @connie_fisk Worried about genetically modified #GMO kiwifruit figs amp berries Dont be  they dont exist So dont pay more for t
"	2017-04-26 16:19:34	857267919914512384	UNL_LancasterCo	Lincoln, Nebraska	Central Time (US & Canada)		False																			
631	"RT @GMOChannel #GMO kills thanks to use of excessive herbicides amp pesticides What grows is profit for #Monsanto amp #superweeds 
"	2017-04-26 16:19:31	857267909055442948	Molly135711				False																			
632	"Do you need all day energyI can help with that 100 all natural non GMO product 3 steps every morning 
"	2017-04-26 16:19:25	857267885441503232	JenniferSwiger	Alabama			False																			
633	"RT @FunMoneyMom @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFeedCl
"	2017-04-26 16:19:10	857267822514155525	oliviamesquita	New York	Greenland		False																			
634	"RT @agbiotech How GMO Technology Saved the Papaya #rainbowpapaya @FoodInsight @GMOAnswers @BetterCropsHI @HIFarmersDtr 
"	2017-04-26 16:19:10	857267819284770817	victoriavarone	Isla Nublar (NYC)	Eastern Time (US & Canada)		False																			
635	"CONSUMERS BEWARE   #Nestle is tricking U into buying unlabeled GMOs
Boycott all Nestle products ie #Tombstone 4 b 
"	2017-04-26 16:18:55	857267760270680064	VirginiaInCal	CA, USA	Pacific Time (US & Canada)		False																			
636	"RT @PBG_SummerShine @kimchifangirl @ParkBoGumIsMine @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJerus08 @Enchantress017 @EyLin1
"	2017-04-26 16:18:52	857267744072323073	HIYFsPmZ6AZniKB	Philippines 			False																			
637	"RT @NonGMOProject @USDA will create plan for mandatory disclosure of #GMOs by 2018 but companies will not have to comply by then 
"	2017-04-26 16:18:51	857267740083728390	wisdomtwosee				False																			
638	"Syngenta defends GMO corn as merger shifts blame to Chinas door  Kankakee Daily Journal 
"	2017-04-26 16:18:42	857267701940576257	ES_Organics	Denver, Co 	Mountain Time (US & Canada)		False																			
639	"RT @HeysannaHosanna Cancer cells grow faster when transplanted into fatty obese tissue  #onmedic #ehealth #pharma
"	2017-04-26 16:18:32	857267661490630656	eClinicalTrial	Barcelona & virtual	Amsterdam		False																			
640	"RT @trutherbotpink The combo of #GMO and Roundup amounts to habitat destruction for pollinators
"	2017-04-26 16:18:31	857267657242030080	NJMDiesel	Atlantis	Eastern Time (US & Canada)		False																			
641	"#ObamaLegacy #Obama NEVER DID THIS #FACT he allowed #Monsanto amp #GMOs to run rampant unchecked for 8 years #nongmo 
"	2017-04-26 16:18:16	857267593819959298	sportstoughguy	Fort Lauderdale, FL	Eastern Time (US & Canada)		False																			
642	"RT @NonGMOProject #nongmoproject verified seal receives highest ranking for meaningfulness from @ConsumerReports  h
"	2017-04-26 16:17:59	857267523313643520	amgourmetfoods	Toronto, Ontario	Atlantic Time (Canada)		False																			
643	"@KimcheeAddict @PBG_SummerShine @sam_tingswong @EyLin1103 @KDramaReyna @kimchifangirl @ParkBoGumIsMine 
"	2017-04-26 16:17:54	857267502853701632	shinja1995	Republic of the Philippines			False	8.5726629052e+17	8.47113423331e+17																	
644	"@realDonaldTrump  Stop CFR and geoengineering and the chem trails Stand up to Monsanto and GMOS and stop GMOS
"	2017-04-26 16:17:54	857267502082084865	armstrongele		Eastern Time (US & Canada)		False		25073877.0																	
645	"RT @agbiotech How GMO Technology Saved the Papaya #rainbowpapaya @FoodInsight @GMOAnswers @BetterCropsHI @HIFarmersDtr 
"	2017-04-26 16:17:50	857267484956565504	HIFarmersDtr	Hawaii	Hawaii		False																			
646	"RT @HeysannaHosanna Cancer cells grow faster when transplanted into fatty obese tissue  #onmedic #ehealth #pharma
"	2017-04-26 16:17:31	857267404031881217	devicesmedic	Virtual			False																			
647	" Seeds of Destruction The Hidden Agenda of Genetic Manipulation  #GMO #Monsanto 
"	2017-04-26 16:17:07	857267306203840513	EngdahlFW		Pacific Time (US & Canada)		False																			
648	"I cant fw it looks like GMO heaven  
"	2017-04-26 16:16:39	857267188088045568	Alyssa_angelic	htx.			False																			
649	"@ChuckWendig Can I have my GMO rock delivered by drone Like how much extra would it cost to be delivered on to someoneI mean to someone
"	2017-04-26 16:16:39	857267187224129536	queenofthedorks		Central Time (US & Canada)		False	8.57263899691e+17	26029878.0																	
650	"@Reema_Mathpal Thanks for your inquiry Wholesome Pantry Organic Frozen Corn does not contain GMOs
"	2017-04-26 16:16:38	857267183549898754	ShopRiteStores		Eastern Time (US & Canada)		False	8.57046175849e+17	333654203.0																	
651	"RT @NonGMOProject @USDA will create plan for mandatory disclosure of #GMOs by 2018 but companies will not have to comply by then 
"	2017-04-26 16:16:34	857267167032750080	Herbal_Karen	Fort Lauderdale, Florida	America/New_York		False																			
652	"RT @NonGMOProject @USDA will create plan for mandatory disclosure of #GMOs by 2018 but companies will not have to comply by then 
"	2017-04-26 16:16:25	857267127354634240	bibacus	Washington DC	Quito		False																			
653	"RT @NonGMOProject @USDA will create plan for mandatory disclosure of #GMOs by 2018 but companies will not have to comply by then 
"	2017-04-26 16:16:04	857267041870458881	StrBalFitness	Fort Lauderdale, FL			False																			
654	"RT @OrganicFoodMaps Common pesticide damages honey bees ability to fly

#news #organic #food #gmo #neonics #bees
"	2017-04-26 16:15:46	857266963772448768	urbanhomestead	Pasadena, CA	Pacific Time (US & Canada)		False																			
655	"@USDA will create plan for mandatory disclosure of #GMOs by 2018 but companies will not have to comply by then 
"	2017-04-26 16:15:19	857266854032809985	NonGMOProject		Pacific Time (US & Canada)		False																			
656	"RT @NathanSwyers @kevinfolta @BillNye I agree with your critique Dr Folta If anything has been learned from the GMO debate it should be
"	2017-04-26 16:15:14	857266831169662978	kevinfolta	Gainesville, FL	Eastern Time (US & Canada)		False																			
657	"Soy GMO breast cancer and surprising sources  #facts #science #disease #roundup #pesticides #hormones #cancer #food
"	2017-04-26 16:15:09	857266810151948289	TeriGentes				False																			
658	"Genetically modified food is just food engineered to be more plentiful and can be grown in more inhospitable environments #Tweet4Taiji
"	2017-04-26 16:14:38	857266682355515394	Enviro_Frauds	Worldwide	Eastern Time (US & Canada)		False																			
659	"RT @FarmFairyCrafts #GMOLabeling is a Matter of Transparency and the Right to Know Whats in Our #Food  
"	2017-04-26 16:12:40	857266183749255169	ediblesandiego	San Diego, CA	Pacific Time (US & Canada)		False																			
660	"Check out @realScottBiden blog Australias sluggish adoption of GMO crops carries a hefty price tag @GeneticLiteracy 
"	2017-04-26 16:12:27	857266132767522816	SAIFood_blog	Saskatoon, sk			False																			
661	"RT @Tessdoez An article I wrote discussing dissenting views on biotechnologies and the genetically engineered salmon  
"	2017-04-26 16:12:27	857266129890414594	clarkamiller	Tempe, AZ	Pacific Time (US & Canada)		False																			
662	"@realDonaldTrump No our government regulations drove out our dairies  That is the facts I live in the dairy stat 
"	2017-04-26 16:12:12	857266067697225728	Lauriejo2				False	8.56847826663e+17	25073877.0																	
663	"Health Advantages Of Non GMO Granola 
"	2017-04-26 16:12:02	857266027339460609	dosti315	morocco	Casablanca		False																			
664	"@willieeeeee69 Plus Bill Nye is 100 right about GMOs and alternative medicine is the equivalent of alternative facts
"	2017-04-26 16:11:45	857265955923255296	thejuiceman30				False	8.57212735071e+17	411605573.0																	
665	"RT @eevalancaster #RT That cup of rice could be your last
 
#Read this fast paced #thriller
#FREE #KU
@KenFry10
#I
"	2017-04-26 16:11:21	857265855931043840	freestuffgirl66	New York	Eastern Time (US & Canada)		False																			
666	"@StantonCarlisle He is on Facebook  as Philip Clarke and has a job on GMO  There you can read his analysis
"	2017-04-26 16:11:01	857265771537367042	encovert		Madrid		False	7.57713541483e+17	258753712.0																	
667	"RT @EyLin1103 @KDramaReyna @sam_tingswong @PBG_SummerShine @kimchifangirl @ParkBoGumIsMine @KimcheeAddict @limbaga_joanna @iamMariaJerus08
"	2017-04-26 16:10:50	857265722556203008	KimYooJungDOLL		Pacific Time (US & Canada)		False																			
668	"RT @HeysannaHosanna Cancer cells grow faster when transplanted into fatty obese tissue  #onmedic #ehealth #pharma
"	2017-04-26 16:10:33	857265652381495296	HeysannaHosanna	PARIAH (USA) PLANET EARTH F-6			False																			
669	"RT @trutherbotpink The combo of #GMO and Roundup amounts to habitat destruction for pollinators
"	2017-04-26 16:10:27	857265628322942977	RosenthalEllery	Milan, Italy	Rome		False																			
670	"14 year old girl picks fight about GMO with bully TV host  and WINS 
"	2017-04-26 16:10:23	857265612761989121	informaatiosota	Suomi			False																			
671	"RT @darren_dazmav Take away government you take away war homelessness hunger financial worries GMOS fluoride the list is endless

T
"	2017-04-26 16:10:23	857265609674981376	NoToRetroTax	Planet Earth	Amsterdam		False																			
672	"RT @trutherbotpink The combo of #GMO and Roundup amounts to habitat destruction for pollinators
"	2017-04-26 16:10:18	857265588741316608	tymajestic	NY	Central Time (US & Canada)		False																			
673	"The combo of #GMO and Roundup amounts to habitat destruction for pollinators
"	2017-04-26 16:10:03	857265527701594112	trutherbotpink	the internets	Alaska		False																			
674	"RT @MAMyths Get your I  GMO shirt for our counterprotest happening May 20th

 
"	2017-04-26 16:09:07	857265291298000897	feuilletbayer				False																			
675	"Its fantastic that you can be so productive now even if the  More for Taurus 
"	2017-04-26 16:09:00	857265260746612737	GMO_NEY	BALTIMORE,MARYLAND	Eastern Time (US & Canada)		False																			
676	"Kickstart your day the #Healthy way
#organic #lovelife #southbeach #miami #miamibeach #raw #nongmo 
"	2017-04-26 16:08:11	857265056685445121	expressedjuice	Miami	Eastern Time (US & Canada)		False																			
