text,created_at,id,user_screen_name,user_location,user_time_zone,coordinates,retweeted,in_reply_to_status_id,in_reply_to_user_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@clkary1 send me the addy and well fuck that bitch up,5/2/17 13:14,8.59E+17,pedrolemus0157,,,,FALSE,8.59E+17,7.41E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@AllisonNielsen Thanks Allison  PM me your email addy and Ill send you a Starbucks,5/2/17 13:13,8.59E+17,xunilpenguin,"Hot-n-Humid, North Florida",Eastern Time (US & Canada),,FALSE,8.59E+17,371652204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@aidbeau happy birthday addy,5/2/17 13:11,8.59E+17,raeganmarieee,toronto,Pacific Time (US & Canada),,FALSE,8.59E+17,7.25E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happy birthday to 2 lovely ppl I hope yall both have a wonderful day @addypotter @mmccoyy,5/2/17 13:09,8.59E+17,averyromig,"Leander, TX",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happy birthdayand four months@addypotter,5/2/17 13:05,8.59E+17,KobeAndrews,SC/kobe-andrews,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMG hysterical @Angie Miller  my advise to the boys and IN PARTICULAR Addy,5/2/17 13:04,8.59E+17,ApplicaDesigIJG,"Akron, OH",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@aidbeau happy birthday addy youre perfect and hope your day is too,5/2/17 12:56,8.59E+17,Nonstopcheering,"Frisco, TX",,,FALSE,8.59E+17,7.25E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addyrajofficial hi addy,5/2/17 12:55,8.59E+17,ChenChenEynjel,4-20-17 9:53am SHAWN followed!,,,FALSE,,7.11E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Brookboldenn ay me too ill drop my addy,5/2/17 12:53,8.59E+17,dvmnjayx1,"Grand Prairie, TX",,,FALSE,8.59E+17,2574457323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
happy birthday baby addy,5/2/17 12:53,8.59E+17,rafaelpiolo_,"Tarlac City, Central Luzon",Beijing,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addyhits Theyre still trying to get on my level so that they can even touch me,5/2/17 12:51,8.59E+17,justinrondon,Champaign,Central Time (US & Canada),,FALSE,8.59E+17,270977341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@sloopjimB send me her addy and size,5/2/17 12:51,8.59E+17,CodyT,Orlando // Palm Beach,Eastern Time (US & Canada),,FALSE,8.59E+17,32631856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@kenziaddy Hello you owe me one,5/2/17 12:51,8.59E+17,KenzieDoughty,"Coshocton, OH",Eastern Time (US & Canada),,FALSE,8.59E+17,540391523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @Kpopmshop Preorder  Magazine High Cut Vol193 Taeyeon  Jinyoung  270 ADDY K GFRIEND  290,5/2/17 12:49,8.59E+17,Kpop_mshop,Ã¶ÂŸÂ£Ã¶ÂŸÂ±Ã¶ÂŸ_Ã¶ÂŸ_Ã¶ÂŸ_Ã¶_Ã_Ã¶ÂŸÃ®Ã¶ÂŸ_Ã¶ÂŸÂ£Ã¶_Ã«Ã¶ÂŸÂ´Ã¶ÂŸÂ«Ã¶ÂŸ_Ã¶ÂŸÃ®Ã¶ÂŸÂ‹Ã¶_Â_Ã¶ÂŸÃÅ^^,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addylewd Youre perfect,5/2/17 12:47,8.59E+17,D0ItF0rHer,"Lewd roleplay in DM, Please!",,,FALSE,8.59E+17,3342440327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This addy is having me shaking so bad rn and making it real hard to type Lmfao,5/2/17 12:46,8.59E+17,CourtneyGarv,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@rosieb1028 @keeekster2  AHHHHHH we was finna debut our shit at Addy party,5/2/17 12:45,8.59E+17,brihunnaaa,probably in my bed (; ,Central Time (US & Canada),,FALSE,8.59E+17,2211197515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @joseapadilla33 Niggas will talk so much but wont ever send an addy to meet up Shhhh,5/2/17 12:40,8.59E+17,ismmaaael,chula vista,Arizona,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We going upKickback friday and Saturday hmu for addy,5/2/17 12:39,8.59E+17,hoodrichdeedee,The Ugly,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHO TF DO YOU THINK YOU ARE SOMEONE BETTER SEND THE ADDY,5/2/17 12:38,8.59E+17,04jenna_,htx .,Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@AddyLane Ooh I like that idea,5/2/17 12:38,8.59E+17,E_L_Bates,"North Shore, MA",Eastern Time (US & Canada),,FALSE,8.59E+17,572393010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Im raising money for Addys Medical Dilemma Click to Donate   via @gofundme,5/2/17 12:37,8.59E+17,coll38,,Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i dont know if that really made sense but yea addy is something else lol,5/2/17 12:36,8.59E+17,olddirtyswami,the heights,Quito,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gonna be live tonight performing my EP #CalmCrashCleanse DM me for info and addy Thank you,5/2/17 12:35,8.59E+17,Seoul35,Inland Empire ,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@theasylumcc Addy,5/2/17 12:34,8.59E+17,Madcorn97,,Eastern Time (US & Canada),,FALSE,8.59E+17,49349784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @louistuart ADDYS VIDEO FOR THE LLTQ2 MY HEART MY BABY GIRL JESUS,5/2/17 12:32,8.59E+17,MrIncredidrunk,"Texas, USA South of the Border",Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Miyanoai @addyrae1 Double same,5/2/17 12:30,8.59E+17,dambingewatcher,Hell #ungrounded,,,FALSE,8.59E+17,279616601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @texasparties HUGE RANCH PARTY IN QUINLAN TONIGHT HIT US UP FOR ADDY,5/2/17 12:24,8.59E+17,valerriyvsghko,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @ivebeendranking Cant take my order onlinerefuse promo over phonemake me waste time doing your job updating addy offer nothing #pa,5/2/17 12:20,8.59E+17,dmirtriybobkt,,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We miss u addy @addyrajofficial @akosiLA @khen292  #MTBStarsOfTheShow,5/2/17 12:20,8.59E+17,krisnel003,silang cavite/gentri cavite,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@AddyLouis gurl u know what lets go out and get high tonight,5/2/17 12:19,8.59E+17,nisakrmla,"Shah Alam, Malaysia",Kuala Lumpur,,FALSE,8.59E+17,1082489336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Both babies 18month and 4 month olds survived the accident 18monthold Addy remains in the hospital in stable,5/2/17 12:19,8.59E+17,_IamKayJohnson,"Missouri, USA",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@kayyleyy16 send that addy asap,5/2/17 12:18,8.59E+17,samuraikp,godmind,Eastern Time (US & Canada),,FALSE,8.59E+17,144372967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Be a hero Stay alert #slowdown and avert road crashes Its your civic duty Mad Kathleen Addy  Dep Commissio,5/2/17 12:15,8.59E+17,Roadsafetyaccra,,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPY 17TH BIRTHDAY MY BB I love you and mount addy   @whoyouraddy,5/2/17 12:11,8.59E+17,_agrieshaber,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 #NoHands     Friday May 5     Females free till 845    Doors open @ 8     DM @SlutyBoys for addy,5/2/17 12:08,8.59E+17,kokyyena_tbl,,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @sillygouse Addy and aj loving there ice cream cone,5/2/17 12:08,8.59E+17,gulsinajgb3kar,,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 #NoHands     Friday May 5     Females  free till 845    DM @SlutyBoys for addy,5/2/17 12:07,8.59E+17,kokyyena_tbl,,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hbd Addy I love u sm hope u have a great day @whoyouraddy,5/2/17 12:07,8.59E+17,valerienoel__,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happy BDAY ADDY  Love Ya,5/2/17 12:07,8.59E+17,coachswaz,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
happy 17th birthday crazy girl  love youuu lots @whoyouraddy #jadeiswatching,5/2/17 12:05,8.59E+17,ashley_marie7,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @CODEiNEROBiNSON WHEN YOUR CRUSH FINALLY SENDS HER ADDY BUT U RUN INTO A PROTEST ON THE WAY,5/2/17 11:58,8.59E+17,uP8HEWk2KJZi2oq,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @tglcoverload HAPPY BIRTHDAY ADDY,5/2/17 11:58,8.59E+17,aidbeau,"Johns Creek, GA",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPY BIRTHDAY ADDY,5/2/17 11:57,8.59E+17,tglcoverload,"Fort Worth, TX",Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @macyjayk Here are some more pictures of Addys puppies to get you through the rest of the semester,5/2/17 11:55,8.59E+17,vjxTFWHGrMX00pw,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@susanevee Send the addy so we can see another house burn,5/2/17 11:53,8.59E+17,TalitanaomV,Sydney,,,FALSE,8.59E+17,144042531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Better late than never Problems at other addy on this street too @PenkhullPC @SoTCityCouncil forced a good family,5/2/17 11:47,8.59E+17,marklewins,"Stoke-on-Trent, England",Europe/London,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @CODEiNEROBiNSON WHEN YOUR CRUSH FINALLY SENDS HER ADDY BUT U RUN INTO A PROTEST ON THE WAY,5/2/17 11:46,8.59E+17,KingEder23,"Irving, TX",Mountain Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@AddyHenry Ogaysh will do No wine for me just started a 8 week challenge boring I know I get it so coffeelun,5/2/17 11:45,8.59E+17,ItsSizzle,"Ealing, London",Hawaii,,FALSE,8.59E+17,57522038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@HypeProspect this season but mostly beyond would you rather have Addy Russell and Brendan Rodgers or Gary Sanchez and Amed Rosario,5/2/17 11:45,8.59E+17,SteveGlauber,"Ridgewood, Queens",Eastern Time (US & Canada),,FALSE,,547120722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@BADASSMANII All yall txt my phone for the addy,5/2/17 11:44,8.59E+17,xxNiaya,,,,FALSE,,8.20E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addylewd       gtyou just stood there silently gttoo flustered and angry to say anything,5/2/17 11:42,8.59E+17,purifylove,Currently in Zone 2- Bishmark,Pacific Time (US & Canada),,FALSE,8.59E+17,3342440327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
happy bday addy thanks for the fish have a guiti day@whoyouraddy,5/2/17 11:40,8.59E+17,jarquin_alex,"Chalmette, LA",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addylewd gtawh geeze you WERE trying to forget that,5/2/17 11:38,8.59E+17,purifylove,Currently in Zone 2- Bishmark,Pacific Time (US & Canada),,FALSE,8.59E+17,3342440327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @Dburns1 Come see us off May 20th DM me for addy,5/2/17 11:38,8.59E+17,ChieduOk,"Chicago, IL",Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoooooooooted off the addy,5/2/17 11:38,8.59E+17,MikeyPesa,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drop that addy bc you sslleeeepp,5/2/17 11:37,8.59E+17,tcindaa,"Houston, TX",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addylewd No gtyou said that without hesitating gtand why would you tell them that,5/2/17 11:34,8.59E+17,purifylove,Currently in Zone 2- Bishmark,Pacific Time (US & Canada),,FALSE,8.59E+17,3342440327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @ballmyphone us at cash out records have been selective about Marvins TDC addy because of his new videos its contraband #tdc #texas,5/2/17 11:34,8.59E+17,ZAYNandLIAM5DJB,Pennsylvania,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @Dburns1 Come see us off May 20th DM me for addy,5/2/17 11:33,8.59E+17,chloenxtdoor,burbs,Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addylewd        gtflustered glaree gtBatter,5/2/17 11:29,8.59E+17,purifylove,Currently in Zone 2- Bishmark,Pacific Time (US & Canada),,FALSE,8.59E+17,3342440327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @Christi43358250 Happy Birthday to my boy Addy,5/2/17 11:26,8.59E+17,rscott2152,"Apollo Beach, FL",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addy,5/2/17 11:25,8.59E+17,chhngwn,barry mel Ã_Â»Ã§ h g,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
us at cash out records have been selective about Marvins TDC addy because of his new videos its contraband #tdc,5/2/17 11:25,8.59E+17,ballmyphone,click link to order #smfdTWO,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addylewd Errwhat Oh No we didnt go THAT far Its not that easy gtflustered Batter,5/2/17 11:22,8.59E+17,purifylove,Currently in Zone 2- Bishmark,Pacific Time (US & Canada),,FALSE,8.59E+17,3342440327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happy Birthday to my boy Addy,5/2/17 11:21,8.59E+17,Christi43358250,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@thejuiceva I gotta sign up w my addy,5/2/17 11:20,8.59E+17,cookn_since_85,,,,FALSE,8.59E+17,8.35E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@ericriggsbee @DJLUVle Im doing a new mailing of 137 stickers nxt week Please send me your addy and a money ord,5/2/17 11:16,8.59E+17,DoubleAgent137,"Brooklyn, NY",Eastern Time (US & Canada),,FALSE,8.59E+17,23175285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happy birthday crazy girl Have a great day love ya @whoyouraddy,5/2/17 11:15,8.59E+17,lainnnyyy_,"Chalmette, LA",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@AddyHenry Nothing g Mark got a home game on Sunday Lunch or something Holla xx,5/2/17 11:14,8.59E+17,ItsSizzle,"Ealing, London",Hawaii,,FALSE,8.59E+17,57522038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addylewd Yyes gtahem It went fairly well gtyour cheeks were slightly reddening at the thought of that date,5/2/17 11:14,8.59E+17,purifylove,Currently in Zone 2- Bishmark,Pacific Time (US & Canada),,FALSE,8.59E+17,3342440327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Stocka Your a machine give me some of that addy sometime  but will go far if u keep performing,5/2/17 11:13,8.59E+17,azrrak,,Pacific Time (US & Canada),,FALSE,8.59E+17,3084348517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@lunarvitality I need a name number and addy Ill take him off the map,5/2/17 11:09,8.59E+17,HoneynCiroc,,,,FALSE,8.59E+17,8.09E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addylewd I uh got asked and taken out on a date gtgettin flustered again,5/2/17 11:08,8.59E+17,purifylove,Currently in Zone 2- Bishmark,Pacific Time (US & Canada),,FALSE,8.59E+17,3342440327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @QFCQedesh Early Rain Service at The Qedesh with Bishop Eddy Addy Join us,5/2/17 11:04,8.59E+17,tettehlogy26,accra ghana,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @QFCQedesh WATCH BISHOP EDDY ADDY LIVE AT THE QEDESH,5/2/17 11:04,8.59E+17,tettehlogy26,accra ghana,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @QFCQedesh LIVE on #Periscope WATCH BISHOP EDDY ADDY LIVE AT THE QEDESH,5/2/17 11:04,8.59E+17,tettehlogy26,accra ghana,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addykupa87 Thank u so much addy Miss ya,5/2/17 11:04,8.59E+17,abbby_coooper,rvrhs '17,,,FALSE,8.59E+17,2916324779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @QFCQedesh Click on the link below for a lifetransforming message on FATHERS preached by Bishop Eddy Addy @Bishaddy,5/2/17 11:03,8.59E+17,tettehlogy26,accra ghana,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addylewd gtlowered your hat gtyour face reddened with anger gtBatta calm down,5/2/17 11:03,8.59E+17,purifylove,Currently in Zone 2- Bishmark,Pacific Time (US & Canada),,FALSE,8.59E+17,3342440327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addylewd I dont need thOSE Why would I anyways gtBatter gtyou shouldnt have responded damnit gtthat ma,5/2/17 10:58,8.59E+17,purifylove,Currently in Zone 2- Bishmark,Pacific Time (US & Canada),,FALSE,8.59E+17,3342440327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happy new month  In addy tu ma momma   Ner Fee Sat  16 save the date,5/2/17 10:51,8.59E+17,Iam_bumzee,Lagos Nigeria,Dublin,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuck it Im on some nav shit put a half a addy on my tongue and let it melt,5/2/17 10:48,8.59E+17,shoegamedog,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@daniellecormack Oh are you gunna sponser our crew for oxfam Our auction with the pics goes up this week New addy in messages xo,5/2/17 10:47,8.59E+17,devil64,"Melbourne, Victoria",Brisbane,,FALSE,8.59E+17,186824547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
im so tired man contemplating popping this addy,5/2/17 10:47,8.59E+17,FrostyStories,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Addys heart of worship never ceases to amaze me She has done some of the most spontaneous things,5/2/17 10:42,8.59E+17,JasonOneal_LINC,"Elkhart, IN",Quito,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
looks at icon  D ADDY,5/2/17 10:41,8.59E+17,spangledheavens,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hi there Im keen to speak with someone at @BakamoSocial for an article Im writing on fake news Whats the best email addy to reach you,5/2/17 10:41,8.59E+17,BV_Scott,London,London,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Send that addy wya and Ima roll through,5/2/17 10:40,8.59E+17,Mr_Brasiii,"Old River-Winfree, TX",Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@KrinSyn @AzimVenksta @DailyDurian I got my first email addy in 2000 but thats only because 2000 was the first time I had internet gtgt,5/2/17 10:39,8.59E+17,shebakoby,Vancouver Island,,,FALSE,8.59E+17,154768007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@AuDioTheGod @Smoked addy to g fuel ratios,5/2/17 10:35,8.59E+17,For7ify,,Eastern Time (US & Canada),,FALSE,8.59E+17,763344727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @adelainehayley @AdelaineMorin hope you like it addy love you,5/2/17 10:35,8.59E+17,JayleneNassar,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@TadMagFc Is that Addy Udakis or Buzz from Home Alone,5/2/17 10:35,8.59E+17,sammyfartho,York,,,FALSE,8.59E+17,8.59E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@ChuckGrassley @DanGarodnick @JoeNBC @LizKrueger @SenGillibrand @SenSchumer ADDY still laughing w WANDA at Anderson,5/2/17 10:33,8.59E+17,InjuredBryd,"Manhattan, NY",,,FALSE,8.59E+17,4833366897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In Addy  Princess beempz  Funniest bae  Slimful olori Irreplaceable being  #Naso,5/2/17 10:24,8.59E+17,Princessbeempz,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Osborne Court Melbourne being a X addy addresso espresso coffee was thumbs balanced savoury #vege sandwich Im alive,5/2/17 10:17,8.59E+17,AmiBelArt,amihowe@yahoo.com,London,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@raiblocks @Assembloid @JesusChrypt @bubblebobble123 @drei4u @juse1408 please inbox XRB addy and keep on shillin,5/2/17 10:15,8.59E+17,MasterChangz,"Compton, CA",Hong Kong,,FALSE,8.59E+17,2689516788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO to this addy keeping me up not for studying but for researching my study abroad program,5/2/17 10:13,8.59E+17,WashedUpTendy,"Missouri, USA",Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
My two brothers Joey Addy and Paul Banks  My wife Joann Lynn Benton  My daughter April Marie Benton  My two Carmen and,5/2/17 10:11,8.59E+17,DonaldB55777604,Couer D' Alene  Idaho ,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@gailglaze @MacDaddy611 @Davsand8473 Dont forget Kilmeade Addy and Tucker,5/2/17 10:09,8.59E+17,Serafinos,GodsCountry,Eastern Time (US & Canada),,FALSE,8.59E+17,621398039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StimulantsMDMA cocaine addy etc when combined with alcohol increase chances of alcohol poisoning because you dont feel drunk on them,5/2/17 10:03,8.59E+17,sawuhdennison,5th dimension,,,FALSE,8.59E+17,3657285983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pussies take addy as a study aid #methMAKEStheA,5/2/17 10:01,8.59E+17,youngestflick,"Pullman, WA",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @xNotaDamsel  I need the mains for ZNation  Warren Addy Doc Murphy Mac 10K etc  Rt please I need to find more rpers from t,5/2/17 9:53,8.59E+17,libertyjockboy,Liberty high/riverdale,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
With addy mmntn pic,5/2/17 9:53,8.59E+17,sakinah28,Ternate,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
With addy mmntn pic,5/2/17 9:52,8.59E+17,sakinah28,Ternate,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPY NEW MONTH HBD IN ADDY TO ME,5/2/17 9:48,8.59E+17,king_solowise,lagos,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@tjzhenggang2014 @NikeSlayer @thinkatom did you get all shipped with same cc addy,5/2/17 9:47,8.59E+17,MarketCN,,Eastern Time (US & Canada),,FALSE,8.59E+17,2549490421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @MzTeller Send 25 through my site with your email addy and Ill let you pick any 3 videos youd like Ill email the links,5/2/17 9:46,8.59E+17,xAndPer16x,Perth,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @MzTeller Send 25 through my site with your email addy and Ill let you pick any 3 videos youd like Ill email the links,5/2/17 9:45,8.59E+17,EliteCamBot2,Global Ã_Ã¬Â_ ,Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16 lectures 120 pages 2 addy and 9 hours in a room later this fat bong rip saved my life,5/2/17 9:37,8.59E+17,OhioExport,"Berkeley, CA",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Heshlington @SerpexRE @0wenbarker @LMerkk Addy squaddy,5/2/17 9:35,8.59E+17,WIZINIIIIIIIII,,London,,FALSE,8.59E+17,2301790134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I could damn near go to Addys tonight,5/2/17 9:31,8.59E+17,ChaviChaCha,"Los Angeles, CA",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
